id;dominio;controle;metodo;status;evidencia;observacao
DUCK-0376;Layout desktop;evidência visual;inspeção estática;CONFIRMADO_ESTATICO;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0377;Layout desktop;evidência visual;prova estrutural;CONFIRMADO_ESTATICO;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0378;Layout desktop;evidência visual;evidência disponível;CONFIRMADO_ESTATICO;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0379;Layout desktop;evidência visual;limite operacional;PARCIAL;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0380;Layout desktop;evidência visual;aceitação de entrega;REVISAO_HUMANA;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0381;Layout desktop;documentação;inspeção estática;CONFIRMADO_ESTATICO;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0382;Layout desktop;documentação;prova estrutural;CONFIRMADO_ESTATICO;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0383;Layout desktop;documentação;evidência disponível;CONFIRMADO_ESTATICO;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0384;Layout desktop;documentação;limite operacional;PARCIAL;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0385;Layout desktop;documentação;aceitação de entrega;REVISAO_HUMANA;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0386;Layout desktop;recuperação;inspeção estática;CONFIRMADO_ESTATICO;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0387;Layout desktop;recuperação;prova estrutural;CONFIRMADO_ESTATICO;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0388;Layout desktop;recuperação;evidência disponível;CONFIRMADO_ESTATICO;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0389;Layout desktop;recuperação;limite operacional;PARCIAL;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0390;Layout desktop;recuperação;aceitação de entrega;REVISAO_HUMANA;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0391;Layout desktop;exportação;inspeção estática;CONFIRMADO_ESTATICO;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0392;Layout desktop;exportação;prova estrutural;CONFIRMADO_ESTATICO;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0393;Layout desktop;exportação;evidência disponível;CONFIRMADO_ESTATICO;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0394;Layout desktop;exportação;limite operacional;PARCIAL;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0395;Layout desktop;exportação;aceitação de entrega;REVISAO_HUMANA;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0396;Layout desktop;entrega;inspeção estática;CONFIRMADO_ESTATICO;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0397;Layout desktop;entrega;prova estrutural;CONFIRMADO_ESTATICO;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0398;Layout desktop;entrega;evidência disponível;CONFIRMADO_ESTATICO;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0399;Layout desktop;entrega;limite operacional;PARCIAL;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0400;Layout desktop;entrega;aceitação de entrega;REVISAO_HUMANA;evidence/dashboard-overview.png;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0401;Layout mobile;presença funcional;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0402;Layout mobile;presença funcional;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0403;Layout mobile;presença funcional;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0404;Layout mobile;presença funcional;limite operacional;PARCIAL;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0405;Layout mobile;presença funcional;aceitação de entrega;REVISAO_HUMANA;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0406;Layout mobile;consistência de estados;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0407;Layout mobile;consistência de estados;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0408;Layout mobile;consistência de estados;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0409;Layout mobile;consistência de estados;limite operacional;PARCIAL;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0410;Layout mobile;consistência de estados;aceitação de entrega;REVISAO_HUMANA;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0411;Layout mobile;clareza de feedback;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0412;Layout mobile;clareza de feedback;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0413;Layout mobile;clareza de feedback;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0414;Layout mobile;clareza de feedback;limite operacional;PARCIAL;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0415;Layout mobile;clareza de feedback;aceitação de entrega;REVISAO_HUMANA;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0416;Layout mobile;tratamento de erro;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0417;Layout mobile;tratamento de erro;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0418;Layout mobile;tratamento de erro;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0419;Layout mobile;tratamento de erro;limite operacional;PARCIAL;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0420;Layout mobile;tratamento de erro;aceitação de entrega;REVISAO_HUMANA;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0421;Layout mobile;navegação por teclado;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0422;Layout mobile;navegação por teclado;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0423;Layout mobile;navegação por teclado;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0424;Layout mobile;navegação por teclado;limite operacional;PARCIAL;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0425;Layout mobile;navegação por teclado;aceitação de entrega;REVISAO_HUMANA;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0426;Layout mobile;legibilidade;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0427;Layout mobile;legibilidade;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0428;Layout mobile;legibilidade;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0429;Layout mobile;legibilidade;limite operacional;PARCIAL;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0430;Layout mobile;legibilidade;aceitação de entrega;REVISAO_HUMANA;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0431;Layout mobile;contraste;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0432;Layout mobile;contraste;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0433;Layout mobile;contraste;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0434;Layout mobile;contraste;limite operacional;PARCIAL;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0435;Layout mobile;contraste;aceitação de entrega;REVISAO_HUMANA;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0436;Layout mobile;responsividade;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0437;Layout mobile;responsividade;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0438;Layout mobile;responsividade;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0439;Layout mobile;responsividade;limite operacional;PARCIAL;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0440;Layout mobile;responsividade;aceitação de entrega;REVISAO_HUMANA;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0441;Layout mobile;persistência;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0442;Layout mobile;persistência;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/studio-shell.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
